id,created_at,channel,subject,body,customer_email,first_response_at,resolved_at,satisfaction_score
242745,2026-06-21T09:49:01Z,sms,Pump died,"Good morning, 12 days in and the pump on my Renewal Serum just stopped working. There's clearly product left — I can hear it slosh. #VB-47710. Happy with a replacement or a refund — whichever is faster. You can reach me at marcus.okafor764@hotmail.com.

Cheers,
Marcus",marcus.okafor764@hotmail.com,2026-06-21T13:43:01Z,2026-06-21T23:01:01Z,
242753,2026-06-21T10:56:08Z,chat,Too heavy for me,"The Tinted Mineral SPF smells lovely but sits heavy on me. I'd like to return it for store credit if that's an option. #VB-67932. Everything's under stella.okafor464@hotmail.com.

Regards,
Stella Okafor",stella.okafor464@hotmail.com,2026-06-21T20:08:08Z,2026-06-22T17:56:08Z,5
242754,2026-06-21T11:52:50Z,email,Gummies melted,"My Biotin+ Gummies fused into one solid blob — I think they melted in the truck. #VB-37317. Everything's under hazel.okafor448@proton.me.

Sincerely,
Hazel",hazel.okafor448@proton.me,2026-06-21T20:29:50Z,2026-06-22T17:16:50Z,3
242759,2026-06-21T12:08:46Z,email,Cancel this month's box — #VB-12695,"My next box is queued for tomorrow — please cancel the order (#VB-12695); I still have plenty left. It's still set to go to my old place at 184 Cedar Avenue, Savannah. The order's under imani.brooks802@icloud.com.

Best,
Imani Brooks",imani.brooks802@icloud.com,2026-06-21T14:13:46Z,2026-06-21T16:56:46Z,
242768,2026-06-21T14:37:29Z,chat,"First order, no news — #VB-52356","Hi there, First time ordering from you — is there any tracking yet for #VB-52356? The receipt came through but nothing since. The order's under charlotte.ellison698@gmail.com.",charlotte.ellison698@gmail.com,2026-06-21T17:57:29Z,2026-06-21T20:19:29Z,
242777,2026-06-21T16:08:23Z,email,Still waiting — #VB-74151,"Hi there, Still waiting for my order — #VB-74151, placed June 7. Any idea when it goes out? The box is going to 935 Sycamore Way, Boulder. I'm at isabella.chen501@icloud.com if you need me.

Thanks,
Isabella",isabella.chen501@icloud.com,2026-06-21T19:05:23Z,2026-06-21T21:08:23Z,4
242781,2026-06-21T16:35:27Z,email,Following up on my skip,"Following up — I asked to skip my June box on the 10th and the dashboard still shows June 18. Did it go through? Everything's under zoe.ferris800@yahoo.com.

Best,
Zoe Ferris",zoe.ferris800@yahoo.com,2026-06-21T19:17:27Z,2026-06-21T23:17:27Z,5
242784,2026-06-21T17:16:35Z,email,New address before my next box,"Before my next box goes out, please update my address to 462 Elm Avenue, Providence — the 767 Juniper Drive, Boise one is my old place. I'm at jordan.sutton761@outlook.com if you need me. Call or text me at (916) 555-0144 if that's easier. That's order #VB-23918.

Sincerely,
Jordan",jordan.sutton761@outlook.com,2026-06-21T19:03:35Z,2026-06-21T20:40:35Z,3
242787,2026-06-21T18:32:03Z,email,Still waiting — #VB-41165,"Still waiting for my order — #VB-41165, placed June 11. Any idea when it goes out? Everything's under ava.nguyen884@gmail.com.",ava.nguyen884@gmail.com,2026-06-21T20:59:03Z,2026-06-21T22:44:03Z,
242791,2026-06-21T19:11:50Z,email,Affiliate program,How do I join your affiliate program? I run a wellness newsletter with 8k readers. You can reach me at marcus.park398@icloud.com.,marcus.park398@icloud.com,2026-06-22T05:48:50Z,2026-06-23T10:47:50Z,
242795,2026-06-22T07:21:15Z,email,Too deep for me?,Haven't bought anything yet — is Honey Tan too deep if I'm olive-skinned? Happy to be shade-matched before I buy. You can reach me at bianca.romano714@proton.me.,bianca.romano714@proton.me,2026-06-22T11:12:15Z,2026-06-22T18:39:15Z,4
242804,2026-06-22T07:22:32Z,chat,Please refund this month — #VB-40266,"Good morning, This is the one I asked you to hold — it billed anyway. Refund #VB-40266 please; I'll keep the Biotin+ Gummies, but the charge needs to come off. You can reach me at morgan.vaughn242@outlook.com.",morgan.vaughn242@outlook.com,2026-06-22T09:03:32Z,2026-06-22T19:10:32Z,
242805,2026-06-22T07:29:36Z,email,Order status check,"Could I get an order status update on #VB-22359? The site said 3–5 business days and it's been 7. The box is going to 12 Alder Place, Providence. Everything's under ruby.ellison31@icloud.com.

Regards,
Ruby Ellison",ruby.ellison31@icloud.com,2026-06-22T09:35:36Z,2026-06-22T11:05:36Z,1
242807,2026-06-22T08:15:36Z,chat,Order status check,"Could I get an order status update on #VB-53689? The site said 3–5 business days and it's been 6. It's headed to 606 Hawthorn Terrace, Madison. It was placed with jamie.marsh165@gmail.com.

Cheers,
Jamie",jamie.marsh165@gmail.com,2026-06-22T12:08:36Z,2026-06-22T23:45:36Z,4
242815,2026-06-22T09:03:13Z,email,Order status check — #VB-84253,"Good afternoon, Could I get an order status update on #VB-84253? The site said 3–5 business days and it's been 11. It's headed to 264 Juniper Drive, Plano. It was placed with riley.holloway869@hotmail.com.

Regards,
Riley Holloway",riley.holloway869@hotmail.com,2026-06-22T16:55:13Z,2026-06-22T22:27:13Z,4
242819,2026-06-22T09:11:06Z,chat,Neighbor got my box?,"The carrier left #VB-89058 somewhere on my street — the photo has a red door and mine is blue. Never showed up here. You can reach me at jordan.holloway656@proton.me.

Cheers,
Jordan",jordan.holloway656@proton.me,2026-06-22T18:53:06Z,2026-06-24T00:05:06Z,1
242822,2026-06-22T10:14:40Z,email,Gift bundle advice,"Gift for my mom — sixties, sensitive skin. What bundle would you recommend? You can reach me at ellie.rhodes628@outlook.com.",ellie.rhodes628@outlook.com,2026-06-22T18:50:40Z,2026-06-23T11:38:40Z,4
242830,2026-06-22T11:44:37Z,email,Password reset loop,"Hi there, Every password reset link loops me back to the sign in page. Tried from ethan.chen776@gmail.com, then ethanc60@hotmail.com. Help? Call or text me at (773) 555-0160 if that's easier.

Cheers,
Ethan",ethan.chen776@gmail.com,2026-06-22T15:42:37Z,2026-06-23T00:32:37Z,4
242836,2026-06-22T12:54:34Z,email,Gift didn't land,"Got the Renewal Serum as a gift and it's not my thing. How do I set up a return? #VB-53253. I'd prefer a refund over credit, if possible. I'm at ivy.moreau766@hotmail.com if you need me.

Best,
Ivy Moreau",ivy.moreau766@hotmail.com,2026-06-22T16:04:34Z,2026-06-22T23:42:34Z,3
242844,2026-06-22T14:08:05Z,email,One more thing,"Good morning, Can you add to my order? One more Barrier Cream on #VB-65974 before it goes out. Otherwise a refund works too. You can reach me at omar.foster788@gmail.com. My cell is (303) 555-0149.

Regards,
Omar Foster",omar.foster788@gmail.com,2026-06-22T19:08:05Z,2026-06-23T01:50:05Z,
242851,2026-06-22T17:49:50Z,email,Charged twice,"Hi there, I was charged twice for #VB-41540 — $64 and then $64 again a minute later. Please refund the duplicate. You can reach me at andre.larsen736@yahoo.com. My cell is (815) 555-0159.

Sincerely,
Andre",andre.larsen736@yahoo.com,2026-06-22T22:21:50Z,2026-06-23T07:13:50Z,3
242857,2026-06-22T18:04:31Z,email,Is my pump defective?,"Hi there, Is the Renewal Serum pump supposed to lock up like this? Mine seems defective — stopped mid-press and never came back. #VB-70364. Can I exchange it for a fresh bottle? The order's under priya.cole9@gmail.com.

Regards,
Priya Cole",priya.cole9@gmail.com,2026-06-22T22:17:31Z,2026-06-23T08:40:31Z,
242859,2026-06-22T18:31:03Z,chat,Between two shades,"Which shade should I pick if I'm between Honey Tan and Deep Amber? First time buying from you. I'm at nina.vega802@hotmail.com if you need me.

Regards,
Nina Vega",nina.vega802@hotmail.com,2026-06-22T22:15:03Z,2026-06-23T05:31:03Z,3
242868,2026-06-22T18:44:32Z,sms,Any update?,"Any update on my order #VB-41158? No word since the order went through on June 6. I'm at marcus.kim594@icloud.com if you need me.

Regards,
Marcus Kim",marcus.kim594@icloud.com,2026-06-23T00:59:32Z,2026-06-23T05:20:32Z,
242871,2026-06-22T18:50:38Z,email,New address before my next box,"Hi there, Before my next box goes out, please update my address to 592 Elm Avenue, Denver — the 571 Alder Place, Boulder one is my old place. The order's under liam.bishop507@gmail.com. I'm reachable at (904) 555-0140 most afternoons. That's order #VB-20618.

Cheers,
Liam",liam.bishop507@gmail.com,2026-06-22T19:52:38Z,2026-06-22T20:50:38Z,1
242877,2026-06-22T21:30:51Z,email,Shade advice,"Torn between Light Beige and Deep Amber. I tan easily in summer — which shade works better year-round? You can reach me at erin.ferris640@hotmail.com.

Sincerely,
Erin",erin.ferris640@hotmail.com,2026-06-22T23:24:51Z,2026-06-23T03:06:51Z,
242881,2026-06-22T22:17:48Z,chat,Refused the package,"I refused the box at the door — please refund #VB-78675 once it makes its way back to you. This was with the welcome discount, if that matters. You can reach me at selena.dupont576@outlook.com.

Cheers,
Selena",selena.dupont576@outlook.com,2026-06-23T03:01:48Z,2026-06-23T12:59:48Z,4
242886,2026-06-22T22:46:59Z,email,Shade match help,"Hi there, I wear a light-medium with golden undertones in my usual tinted moisturizer — what shade is closest for me? You can reach me at ivy.ferris392@proton.me.

Best,
Ivy Ferris",ivy.ferris392@proton.me,2026-06-23T00:33:59Z,2026-06-23T04:10:59Z,4
242892,2026-06-23T07:35:48Z,chat,Between two shades,"Which shade should I pick if I'm between Light Beige and Deep Amber? First time buying from you. You can reach me at blake.rivera347@yahoo.com.

Thanks,
Blake",blake.rivera347@yahoo.com,2026-06-23T10:00:48Z,2026-06-23T14:47:48Z,
242894,2026-06-23T07:36:31Z,email,Package not moving — #VB-46055,"Good afternoon, My order #VB-46055 hasn't moved since last Tuesday — the tracking is frozen. I keep refreshing and nothing changes. It should be coming to 974 Birch Road, Austin. You can reach me at jordan.dupont427@proton.me.

Thanks,
Jordan",jordan.dupont427@proton.me,2026-06-23T09:30:31Z,2026-06-23T10:54:31Z,
242900,2026-06-23T08:30:52Z,chat,Order overdue,"Hasn't arrived yet — I ordered the Marine Collagen Capsules June 11 and the estimate said by June 15. #VB-50732. You can reach me at jade.ramsey570@hotmail.com.

Thanks,
Jade",jade.ramsey570@hotmail.com,2026-06-23T13:08:52Z,2026-06-23T23:12:52Z,
242909,2026-06-23T10:25:29Z,email,Gift didn't land,"Hi there, Got the Daily Glow set as a gift and it's not my thing. How do I set up a return? #VB-43199. I'm at liam.chen174@proton.me if you need me.

Regards,
Liam Chen",liam.chen174@proton.me,2026-06-23T19:06:29Z,2026-06-24T15:25:29Z,2
242918,2026-06-23T10:27:07Z,email,Cancel please,"Please cancel the order if it hasn't left yet — #VB-35700. I'll reorder next month when I'm back home. If it's too late, just refund that one instead. If it helps, it should go to 368 Oak Lane, Tucson. Everything's under felix.park865@outlook.com.

Best,
Felix Park",felix.park865@outlook.com,2026-06-23T16:45:07Z,2026-06-24T01:33:07Z,5
242924,2026-06-23T11:33:00Z,chat,Set or build my own?,"Would you recommend the Daily Glow set, or building my own bundle around the Hydra Cleanser? You can reach me at omar.nguyen332@icloud.com.",omar.nguyen332@icloud.com,2026-06-23T19:25:00Z,2026-06-24T10:39:00Z,4
242927,2026-06-23T12:08:48Z,chat,Says delivered — it isn't — #VB-23003,"Good morning, It's marked as delivered since Wednesday morning and I've checked everywhere twice. #VB-23003. What now? At this point a refund might be simpler than a reship. The order's under leah.rivera21@outlook.com.

Cheers,
Leah",leah.rivera21@outlook.com,2026-06-23T16:43:48Z,2026-06-24T06:44:48Z,3
242935,2026-06-23T13:19:34Z,email,Where is my order?,"Good afternoon, I ordered the Daily Glow set 7 days ago and #VB-80769 still shows just a label. Where is my order? It should be coming to 730 Birch Road, Ann Arbor. I'm at mia.alvarez943@outlook.com if you need me.

Sincerely,
Mia",mia.alvarez943@outlook.com,2026-06-23T16:32:34Z,2026-06-23T18:49:34Z,3
242941,2026-06-23T14:13:24Z,email,Neighbor got my box? — #VB-58574,"Good morning, The carrier left #VB-58574 somewhere on my street — the photo has a red door and mine is blue. Never showed up here. If it's gone for good, I'd rather just get a refund. I'm at tyler.patel617@proton.me if you need me. I'm reachable at (415) 555-0161 most afternoons.

Regards,
Tyler Patel",tyler.patel617@proton.me,2026-06-23T22:37:24Z,2026-06-24T23:31:24Z,
242946,2026-06-23T15:07:40Z,chat,Skin + supplements together,"Good morning, Do the supplements come in a bundle with the skincare? Trying to simplify before I buy. You can reach me at priya.cole281@yahoo.com.

Best,
Priya Cole",priya.cole281@yahoo.com,2026-06-24T00:28:40Z,2026-06-24T18:25:40Z,
242950,2026-06-23T15:33:19Z,email,Layering question,"Can I use it with vitamin C in the morning? Wondering how the Barrier Cream ingredients play with it. I'm at harper.okafor556@yahoo.com if you need me.

Regards,
Harper Okafor",harper.okafor556@yahoo.com,2026-06-23T21:51:19Z,2026-06-24T10:09:19Z,4
242959,2026-06-23T17:21:18Z,email,Any update? — #VB-22794,"Any update on my order #VB-22794? No word since the order went through on June 5. The order's under noah.ellison774@icloud.com. I'm reachable at (718) 555-0118 most afternoons.

Sincerely,
Noah",noah.ellison774@icloud.com,2026-06-24T00:53:18Z,2026-06-24T06:15:18Z,
242966,2026-06-23T17:30:05Z,chat,"Second bottle, same pump issue","This is my second Renewal Serum where the pump goes faulty after a week or so. Love the serum, hate the bottle. #VB-33574. Happy with a replacement or a refund — whichever is faster. You can reach me at gwen.cruz631@proton.me.

Thanks,
Gwen",gwen.cruz631@proton.me,2026-06-23T22:14:05Z,2026-06-24T08:54:05Z,
242970,2026-06-23T18:11:23Z,chat,Set or build my own?,"Hi there, Would you recommend the Daily Glow set, or building my own bundle around the Hydra Cleanser? I'm at chloe.reed447@yahoo.com if you need me.",chloe.reed447@yahoo.com,2026-06-24T03:52:23Z,2026-06-24T22:35:23Z,5
242977,2026-06-23T18:11:53Z,chat,The code you promised,After last month's mix-up you promised a promo code for my next box — it never came through. Could you send it over? I'm at jordan.sutton761@outlook.com if you need me. That's order #VB-57168.,jordan.sutton761@outlook.com,2026-06-23T19:48:53Z,2026-06-23T20:59:53Z,
242985,2026-06-23T18:24:34Z,email,Pump stuck down,"Good afternoon, The pump head on my Renewal Serum is stuck all the way down and won't spring back — completely stopped working. #VB-49634. Would love a replacement, or a refund failing that. It was placed with olivia.vega342@icloud.com. I'm reachable at (602) 555-0197 most afternoons.",olivia.vega342@icloud.com,2026-06-23T23:19:34Z,2026-06-24T11:06:34Z,1
242994,2026-06-23T18:47:44Z,email,Skin + supplements together,"Hi there, Do the supplements come in a bundle with the skincare? Trying to simplify before I buy. I'm at avery.mercer837@outlook.com if you need me.",avery.mercer837@outlook.com,2026-06-24T03:30:44Z,2026-06-24T20:29:44Z,
243001,2026-06-23T21:40:12Z,instagram,Too heavy for me,The Tinted Mineral SPF smells lovely but sits heavy on me. I'd like to return it for store credit if that's an option. #VB-32639. You can reach me at ethan.hayes950@outlook.com. My cell is (404) 555-0186.,ethan.hayes950@outlook.com,2026-06-24T01:48:12Z,2026-06-24T11:34:12Z,4
243003,2026-06-23T21:45:27Z,email,Swap for the lighter one,"Would love to exchange my Tinted Mineral SPF for the lighter one — used it once. #VB-48195. I'm at liam.reed504@gmail.com if you need me.

Sincerely,
Liam",liam.reed504@gmail.com,2026-06-24T01:11:27Z,2026-06-24T09:33:27Z,3
243011,2026-06-23T21:52:39Z,email,Where's my refund? — #VB-39712,"Hi there, You approved my refund for #VB-39712 on June 6 and it still hasn't landed on my card. Can you check? It was bought on a discount, so the math might be odd on your end. I'm at selena.hartley486@outlook.com if you need me.

Regards,
Selena Hartley",selena.hartley486@outlook.com,2026-06-24T02:58:39Z,2026-06-24T13:16:39Z,
243016,2026-06-24T07:06:38Z,chat,Any update? — #VB-31104,"Any update on my order #VB-31104? No word since the order went through on June 3. It was placed with andre.whitfield784@proton.me.

Cheers,
Andre",andre.whitfield784@proton.me,2026-06-24T10:15:38Z,2026-06-24T12:30:38Z,5
243023,2026-06-24T07:49:59Z,chat,Where is my order?,"Good afternoon, I ordered the Overnight Repair Mask 15 days ago and #VB-48099 still shows just a label. Where is my order? You can reach me at evelyn.cole36@hotmail.com.

Cheers,
Evelyn",evelyn.cole36@hotmail.com,2026-06-24T14:37:59Z,2026-06-24T19:25:59Z,5
243030,2026-06-24T08:34:43Z,email,Still waiting,"Good afternoon, Still waiting for my order — #VB-31524, placed June 4. Any idea when it goes out? Everything's under chloe.mercer673@icloud.com.

Thanks,
Chloe",chloe.mercer673@icloud.com,2026-06-24T10:34:43Z,2026-06-24T11:58:43Z,5
243037,2026-06-24T10:14:39Z,email,Return request,"I'd like to return the Rosewater Mist — it's just not agreeing with my skin. #VB-38371. I'm at 230 Elm Avenue, Providence if the label needs it. You can reach me at ellie.holloway300@gmail.com.

Sincerely,
Ellie",ellie.holloway300@gmail.com,2026-06-24T14:06:39Z,2026-06-24T23:26:39Z,5
243045,2026-06-24T10:23:09Z,email,Is my package coming?,"Just checking in — where's my order? #VB-38236. The porch has been empty all week 😕 Everything's under yuki.doyle271@outlook.com.

Sincerely,
Yuki",yuki.doyle271@outlook.com,2026-06-24T16:48:09Z,2026-06-24T21:23:09Z,
243054,2026-06-24T10:26:52Z,chat,Where is my order?,"Good morning, I ordered the Hydra Cleanser 16 days ago and #VB-74182 still shows just a label. Where is my order? The order's under yuki.marsh483@icloud.com.

Sincerely,
Yuki",yuki.marsh483@icloud.com,2026-06-24T12:22:52Z,2026-06-24T13:44:52Z,5
243056,2026-06-24T12:07:01Z,email,Order overdue,"Hi there, Hasn't arrived yet — I ordered the Tinted Mineral SPF June 6 and the estimate said by June 17. #VB-25077. It was placed with ivy.nguyen502@proton.me.

Cheers,
Ivy",ivy.nguyen502@proton.me,2026-06-24T18:43:01Z,2026-06-24T23:25:01Z,5
243057,2026-06-24T12:56:03Z,email,Order overdue — #VB-22434,"Good afternoon, Hasn't arrived yet — I ordered the Vitamin C Drops June 8 and the estimate said by June 19. #VB-22434. It should be coming to 42 Hawthorn Terrace, Boise. It was placed with andre.dupont731@yahoo.com.",andre.dupont731@yahoo.com,2026-06-24T16:51:03Z,2026-06-25T02:08:03Z,5
243063,2026-06-24T13:24:46Z,chat,Retinol question,"Good afternoon, Is the Niacinamide Toner safe to use with retinol? I alternate nights. You can reach me at amara.okafor464@hotmail.com. I'm reachable at (404) 555-0156 most afternoons.

Thanks,
Amara",amara.okafor464@hotmail.com,2026-06-24T18:58:46Z,2026-06-25T05:48:46Z,5
243072,2026-06-24T13:34:26Z,chat,"Can't get in, date approaching","Good afternoon, I can't sign in — trying to push my June date back and the page just spins. tarah12@gmail.com is the old login; reach me at tara.holloway861@gmail.com.",tara.holloway861@gmail.com,2026-06-24T16:44:26Z,2026-06-25T03:52:26Z,5
243079,2026-06-24T14:12:20Z,chat,Too deep for me?,"Good morning, Haven't bought anything yet — is Deep Amber too deep if I'm olive-skinned? Happy to be shade-matched before I buy. You can reach me at layla.marsh627@gmail.com.",layla.marsh627@gmail.com,2026-06-24T17:40:20Z,2026-06-25T00:24:20Z,5
243080,2026-06-24T15:06:41Z,email,Return request,"I'd like to return the Biotin+ Gummies — it's just not agreeing with my skin. #VB-50114. It was placed with liam.rivera524@outlook.com. I'm reachable at (815) 555-0185 most afternoons.

Regards,
Liam Rivera",liam.rivera524@outlook.com,2026-06-24T20:21:41Z,2026-06-25T09:06:41Z,5
243088,2026-06-24T16:28:57Z,email,Between two shades,Which shade should I pick if I'm between Honey Tan and Deep Amber? First time buying from you. You can reach me at priya.romano387@yahoo.com.,priya.romano387@yahoo.com,2026-06-24T19:21:57Z,2026-06-25T00:52:57Z,5
243093,2026-06-24T18:58:07Z,email,First order code?,"Is there a first order code? Saw one mentioned in your newsletter but can't find it anywhere. Deciding before I buy — the price is the deciding vote. The order's under bianca.ramsey741@yahoo.com. That's order #VB-73549.

Best,
Bianca Ramsey",bianca.ramsey741@yahoo.com,2026-06-24T22:51:07Z,2026-06-25T01:40:07Z,
243101,2026-06-24T21:13:28Z,chat,Swap for the lighter one,"Would love to exchange my Tinted Mineral SPF for the lighter one — used it once. #VB-87422. I'm at 490 Birch Road, Savannah if the label needs it. It was placed with lucy.alvarez492@gmail.com.",lucy.alvarez492@gmail.com,2026-06-25T01:27:28Z,2026-06-25T11:31:28Z,5
243110,2026-06-24T21:22:15Z,email,Gift bundle advice,"Good afternoon, Gift for my mom — sixties, sensitive skin. What bundle would you recommend? You can reach me at hazel.reed26@proton.me.

Regards,
Hazel Reed",hazel.reed26@proton.me,2026-06-25T08:26:15Z,2026-06-26T05:58:15Z,
243113,2026-06-25T07:25:06Z,chat,Code didn't apply,"Good afternoon, My promo code VERA20 didn't apply at checkout — the total stayed the same. Can you help? It was placed with tara.kim620@yahoo.com. Call or text me at (916) 555-0157 if that's easier.

Best,
Tara Kim",tara.kim620@yahoo.com,2026-06-25T11:51:06Z,2026-06-25T14:43:06Z,5
243115,2026-06-25T07:31:45Z,email,Wrong address on file,"Good afternoon, The address on file is wrong — it should be 648 Juniper Drive, Tacoma, not 967 Dogwood Drive, Boulder. Can you update my address before anything else goes out? I'm at tara.ibrahim568@hotmail.com if you need me. For reference: #VB-76128.

Regards,
Tara Ibrahim",tara.ibrahim568@hotmail.com,2026-06-25T11:58:45Z,2026-06-25T16:01:45Z,5
243117,2026-06-25T08:42:25Z,email,"First order, no news",First time ordering from you — is there any tracking yet for #VB-58013? The receipt came through but nothing since. Everything's under willa.marsh119@outlook.com.,willa.marsh119@outlook.com,2026-06-25T11:47:25Z,2026-06-25T14:00:25Z,5
243118,2026-06-25T09:55:15Z,email,"Marked as delivered, nothing here","Good morning, #VB-14380 shows marked as delivered on Wednesday, but there's nothing at my door, the mailroom, or with neighbors. At this point a refund might be simpler than a reship. You can reach me at selena.hartley887@hotmail.com. Call or text me at (904) 555-0165 if that's easier.

Best,
Selena Hartley",selena.hartley887@hotmail.com,2026-06-25T14:07:15Z,2026-06-26T03:07:15Z,
243124,2026-06-25T10:39:25Z,chat,Cutting it close — #VB-37857,"When will it arrive? I bought the Barrier Cream for a trip on the 9th and I'm getting nervous. #VB-37857. It was placed with daniel.ellison816@proton.me.

Cheers,
Daniel",daniel.ellison816@proton.me,2026-06-25T16:23:25Z,2026-06-25T20:27:25Z,2
243125,2026-06-25T11:41:12Z,email,Donation request,"Hi there, Our school auction is putting together gift baskets — would Verabloom consider donating a set? You can reach me at riley.holloway231@outlook.com.",riley.holloway231@outlook.com,2026-06-25T16:33:12Z,2026-06-26T06:05:12Z,
243126,2026-06-25T11:51:16Z,email,Shade match help,"I wear a light-medium with golden undertones in my usual tinted moisturizer — what shade is closest for me? I'm at chloe.bennett847@gmail.com if you need me.

Best,
Chloe Bennett",chloe.bennett847@gmail.com,2026-06-25T15:08:16Z,2026-06-25T21:33:16Z,4
243135,2026-06-25T12:13:20Z,email,Podcast invite,"Good morning, We host a small-business podcast and would love your founder on for an episode. Who books interviews? I'm at avery.whitfield832@outlook.com if you need me.

Sincerely,
Avery",avery.whitfield832@outlook.com,2026-06-25T16:44:20Z,2026-06-26T05:37:20Z,
243142,2026-06-25T14:14:40Z,chat,Package not moving — #VB-79338,"My order #VB-79338 hasn't moved since last Monday — the tracking is frozen. I keep refreshing and nothing changes. It was placed with lucy.kim265@yahoo.com.

Sincerely,
Lucy",lucy.kim265@yahoo.com,2026-06-25T17:02:40Z,2026-06-25T19:02:40Z,3
243151,2026-06-25T14:26:13Z,email,Discount vanished,"Good morning, The discount showed in my cart yesterday and now it's gone. Haven't placed the order yet — can you reapply it? Still comparing before I buy, but I'd like the numbers right. It was placed with miguel.larsen778@outlook.com.

Sincerely,
Miguel",miguel.larsen778@outlook.com,2026-06-25T17:54:13Z,2026-06-25T20:32:13Z,4
243153,2026-06-25T15:44:24Z,chat,Seal broken,"The safety seal on my Ashwagandha Softgels was broken when it got here. Can you send a sealed one? #VB-81141. The order's under imani.silva210@icloud.com.

Best,
Imani Silva",imani.silva210@icloud.com,2026-06-25T23:24:24Z,2026-06-26T17:20:24Z,5
243160,2026-06-25T19:27:55Z,email,Cutting it close,"When will it arrive? I bought the Niacinamide Toner for a trip on the 11th and I'm getting nervous. #VB-30164. The box is going to 622 Juniper Drive, Savannah. It was placed with omar.doyle898@yahoo.com.

Best,
Omar Doyle",omar.doyle898@yahoo.com,2026-06-26T00:26:55Z,2026-06-26T10:51:55Z,5
243169,2026-06-25T20:19:02Z,email,Refund request,"Good afternoon, Please refund #VB-27201. I changed my mind the same morning and it hasn't gone out yet. The order's under willa.bishop250@proton.me. Call or text me at (773) 555-0109 if that's easier.

Best,
Willa Bishop",willa.bishop250@proton.me,2026-06-26T04:04:02Z,2026-06-26T19:43:02Z,
243174,2026-06-25T20:26:07Z,email,"First order, no news","Hi there, First time ordering from you — is there any tracking yet for #VB-17195? The receipt came through but nothing since. You can reach me at amara.tanaka280@outlook.com.

Best,
Amara Tanaka",amara.tanaka280@outlook.com,2026-06-26T03:43:07Z,2026-06-26T08:56:07Z,4
243179,2026-06-25T22:28:49Z,email,Gummies melted,"My Biotin+ Gummies fused into one solid blob — I think they melted in the truck. #VB-61757. It was placed with daniel.alvarez330@yahoo.com.

Regards,
Daniel Alvarez",daniel.alvarez330@yahoo.com,2026-06-26T06:32:49Z,2026-06-27T01:34:49Z,
243183,2026-06-25T22:51:42Z,email,Sensitive skin check,"Is it safe for reactive, rosacea-prone skin? Asking about the Niacinamide Toner ingredient list before I commit. You can reach me at evelyn.haddad371@proton.me. I'm reachable at (702) 555-0124 most afternoons.

Sincerely,
Evelyn",evelyn.haddad371@proton.me,2026-06-26T03:24:42Z,2026-06-26T12:15:42Z,2
243185,2026-06-26T07:43:50Z,chat,Cancel please,"Hi there, Please cancel the order if it hasn't left yet — #VB-42723. I'll reorder next month when I'm back home. Otherwise a refund works too. It's still set to go to my old place at 202 Chestnut Street, Madison. Everything's under kevin.bennett852@icloud.com.

Thanks,
Kevin",kevin.bennett852@icloud.com,2026-06-26T13:25:50Z,2026-06-26T21:13:50Z,
243189,2026-06-26T08:30:22Z,email,Ordered a duplicate,"Ordered two of the Renewal Serum by mistake — can I send it back? What's the return process? #VB-89794. I'm at tyler.nowak926@hotmail.com if you need me. Call or text me at (718) 555-0103 if that's easier.

Cheers,
Tyler",tyler.nowak926@hotmail.com,2026-06-26T11:16:22Z,2026-06-26T17:54:22Z,
243192,2026-06-26T08:37:46Z,email,Fragrance?,Does the Overnight Repair Mask ingredient list include fragrance? My skin flares at almost anything scented. I'm at ethan.chen776@gmail.com if you need me.,ethan.chen776@gmail.com,2026-06-26T13:38:46Z,2026-06-26T23:25:46Z,
243197,2026-06-26T10:01:48Z,chat,Duplicate order,"Please cancel my order #VB-80063 — I accidentally placed it twice within a minute. If it helps, it should go to 593 Cedar Avenue, Portland. I'm at avery.chen683@gmail.com if you need me. My cell is (602) 555-0124.

Thanks,
Avery",avery.chen683@gmail.com,2026-06-26T13:57:48Z,2026-06-26T19:37:48Z,
243206,2026-06-26T10:14:59Z,email,Coupon question,"Can the welcome coupon stack with the 10% off from the skin quiz? Cart's ready to go either way. The order's under sierra.holloway97@outlook.com. For reference: #VB-78224.

Best,
Sierra Holloway",sierra.holloway97@outlook.com,2026-06-26T15:05:59Z,2026-06-26T18:14:59Z,4
243207,2026-06-26T13:24:44Z,email,First order code?,"Good morning, Is there a first order code? Saw one mentioned in your newsletter but can't find it anywhere. It was placed with zoe.cole491@icloud.com. My cell is (815) 555-0158. The order ref is #VB-82684.",zoe.cole491@icloud.com,2026-06-26T15:35:44Z,2026-06-26T17:12:44Z,2
243210,2026-06-26T13:35:39Z,email,Any update?,"Good morning, Any update on my order #VB-77616? No word since the order went through on June 11. It should be coming to 166 Dogwood Drive, Nashville. The order's under chloe.morales626@outlook.com. My cell is (512) 555-0176.

Sincerely,
Chloe",chloe.morales626@outlook.com,2026-06-26T16:03:39Z,2026-06-26T17:47:39Z,5
243216,2026-06-26T15:31:49Z,email,Did it go through?,"Sorry to nag — no reply on my last note. Is my subscription officially on hold for June? I don't want another box yet. It was placed with morgan.vaughn242@outlook.com. The order ref is #VB-46801.

Best,
Morgan Vaughn",morgan.vaughn242@outlook.com,2026-06-26T19:34:49Z,2026-06-27T01:25:49Z,1
